Count;InterProID;pubmeds;Name;ShortDescription
5;IPR050224;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";;
5;IPR008422;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";KN homeodomain;<p>This entry represents a homeodomain (HD) present in transcription factors conserved from fungi to human and plants [[cite:PUB00053798]]. Genes encoding these proteins were first identified as TALE homeobox proteins in eukaryotes, (including KNOX and MEIS genes) [[cite:PUB00053798], [cite:PUB00075494], [cite:PUB00020003]]. They have been classified [[cite:PUB00075495], [cite:PUB00075496], [cite:PUB00075497]].</p>
4;IPR011009;"doi:10.1016/j.cell.2019.09.008
doi:10.1016/j.cell.2021.04.011
imex:IM-26684
imex:IM-27423
imex:IM-29278
pubmed:31046837
pubmed:31585087
pubmed:33961781";Protein kinase-like domain superfamily;"<p>This entry represents the protein kinase domain superfamily containing the catalytic function of protein kinases. This domain is found in serine/threonine-protein kinases, tyrosine-protein kinases and dual-specificity protein kinases. Protein kinases ([interpro:IPR000719]) modify other proteins by chemically adding phosphate groups to them. This process is fundamental to most signalling and regulatory processes in the eukaryotic cell [[cite:PUB00014025]].</p>; <p>Eukaryotic protein kinases [[cite:PUB00003569], [cite:PUB00005115], [cite:PUB00015293], [cite:PUB00001530], [cite:PUB00003568]] are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common with both serine/threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. In the N-terminal extremity of the catalytic domain there is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. In the central part of the catalytic domain there is a conserved aspartic acid residue which is important for the catalytic activity of the enzyme [[cite:PUB00005145]].</p>; <p>Protein phosphorylation, which plays a key role in most cellular activities, is a reversible process mediated by protein kinases and phosphoprotein phosphatases. Protein kinases catalyse the transfer of the gamma phosphate from nucleotide triphosphates (often ATP) to one or more amino acid residues in a protein substrate side chain, resulting in a conformational change affecting protein function. Phosphoprotein phosphatases catalyse the reverse process. 
Protein kinases fall into three broad classes, characterised with respect to substrate specificity [[cite:PUB00005115]]:</p>

<ul>
<li>Serine/threonine-protein kinases</li>
<li>Tyrosine-protein kinases</li>
<li>Dual specificity protein kinases (e.g. MEK -phosphorylates both Thr and Tyr on target proteins)</li>
</ul>

<p>Protein kinase function is evolutionarily conserved from Escherichia coli to human [[cite:PUB00020114]]. Protein kinases play a role in a multitude of cellular processes, including division, proliferation, apoptosis, and differentiation [[cite:PUB00015362]]. Phosphorylation usually results in a functional change of the target protein by changing enzyme activity, cellular location, or association with other proteins. The catalytic subunits of protein kinases are highly conserved, and several structures have been solved [[cite:PUB00034898]], leading to large screens to develop kinase-specific inhibitors for the treatments of a number of diseases [[cite:PUB00034899]].</p>"
4;IPR000719;"doi:10.1016/j.cell.2019.09.008
doi:10.1016/j.cell.2021.04.011
imex:IM-26684
imex:IM-27423
imex:IM-29278
pubmed:31046837
pubmed:31585087
pubmed:33961781";Protein kinase domain;"<p>This entry represents the protein kinase domain containing the catalytic function of protein kinases [[cite:PUB00003569]]. This domain is found in serine/threonine-protein kinases, tyrosine-protein kinases and dual specificity protein kinases.</p>; <p>Eukaryotic protein kinases [[cite:PUB00003569], [cite:PUB00005115], [cite:PUB00015293], [cite:PUB00001530], [cite:PUB00003568]] are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common with both serine/threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. In the N-terminal extremity of the catalytic domain there is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. In the central part of the catalytic domain there is a conserved aspartic acid residue which is important for the catalytic activity of the enzyme [[cite:PUB00005145]].</p>; <p>Protein phosphorylation, which plays a key role in most cellular activities, is a reversible process mediated by protein kinases and phosphoprotein phosphatases. Protein kinases catalyse the transfer of the gamma phosphate from nucleotide triphosphates (often ATP) to one or more amino acid residues in a protein substrate side chain, resulting in a conformational change affecting protein function. Phosphoprotein phosphatases catalyse the reverse process. 
Protein kinases fall into three broad classes, characterised with respect to substrate specificity [[cite:PUB00005115]]:</p>

<ul>
<li>Serine/threonine-protein kinases</li>
<li>Tyrosine-protein kinases</li>
<li>Dual specificity protein kinases (e.g. MEK -phosphorylates both Thr and Tyr on target proteins)</li>
</ul>

<p>Protein kinase function is evolutionarily conserved from Escherichia coli to human [[cite:PUB00020114]]. Protein kinases play a role in a multitude of cellular processes, including division, proliferation, apoptosis, and differentiation [[cite:PUB00015362]]. Phosphorylation usually results in a functional change of the target protein by changing enzyme activity, cellular location, or association with other proteins. The catalytic subunits of protein kinases are highly conserved, and several structures have been solved [[cite:PUB00034898]], leading to large screens to develop kinase-specific inhibitors for the treatments of a number of diseases [[cite:PUB00034899]].</p>"
4;IPR017970;"doi:10.1016/j.cell.2021.04.011
imex:IM-25472
imex:IM-29278
pubmed:32296183
pubmed:33961781";Homeobox, conserved site;"<p>This entry represents a conserved site found in the homeodomain (HD), a protein domain of approximately 60 residues that usually binds DNA. It is encoded by the homeobox sequence [[cite:PUB00126359], [cite:PUB00075496], [cite:PUB00153777]], which was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well-conserved in many other animals, including vertebrates [[cite:PUB00000591], [cite:PUB00005390]]. Members of this group are transcriptional regulators that operate differential genetic programs along the anterior-posterior axis of animal bodies [[cite:PUB00010002]]. The domain binds DNA through a helix-turn-helix (HTH) structure. The HTH motif is characterised by two α-helices, which make intimate contacts with the DNA and are joined by a short turn. The second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. The first helix helps to stabilise the structure.</p>

<p>The motif is very similar in sequence and structure in a wide range of DNA-binding proteins (e.g., cro and repressor proteins, homeotic proteins, etc.). One of the principal differences between HTH motifs in these different proteins arises from the stereo-chemical requirement for glycine in the turn which is needed to avoid steric interference of the β-carbon with the main chain: for cro and repressor proteins the glycine appears to be mandatory, while for many of the homeotic and other DNA-binding proteins the requirement is relaxed.</p>"
3;IPR035960;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Secretoglobin superfamily;"<p>Secretoglobins are relatively small, secreted, disulphide-bridged dimeric proteins with encoding genes sharing substantial sequence similarity [[cite:PUB00081694], [cite:PUB00081700]].  Members of this family include:</p>

<ul>
<li>Uteroglobin, a mammalian, steroid-inducible, secreted anti-inflammatory/immunomodulatory protein [[cite:PUB00042584]].</li>
<li>Mammaglobin, expressed in ovarian cancer cells [[cite:PUB00042588]].</li>
<li>Lipophilin B, which exists as a complex with mammary-specific mammaglobin A [[cite:PUB00042590]].</li>
<li>Clara cell 17kDa protein, which inhibits phospholipase A2 and papain, and also binds to progesterone [[cite:PUB00023900], [cite:PUB00081697]].</li>
<li>Allergen Fel d 1 (Felis silvestris catus (Cat) allergen 1) chains 1 and 2, a tetrameric glycoprotein formed by two heterodimers that elicit IgE responses in people with allergy to cats [[cite:PUB00042589], [cite:PUB00035399]].</li>
</ul>

<p>Secretoglobin proteins have a four-helical structure, and in the case of uteroglobin, form homodimers, whereas allergen Fel d 1 forms a tetramer of two heterodimers (chains 1 and 2).  The conservation of this primary and quaternary structure indicates that the genome of the eutherian common ancestor of cats, rodents, and primates contained a similar gene pair.</p>; <p>Uteroglobin (blastokinin or Clara cell protein CC10) is a mammalian steroid-inducible secreted protein originally isolated from the uterus of rabbits during early pregnancy [[cite:PUB00081692]]. The mucosal epithelia of several organs that communicate with the external environment express uteroglobin. Its tissue-specific expression is regulated by steroid hormones, and is augmented in the uterus by non-steroidal prolactin. Uteroglobin may be a multi-functional protein with anti-inflammatory/immunomodulatory properties, acting to inhibit phospholipase A2 activity [[cite:PUB00081693], [cite:PUB00081698]], and binding to (and possibly sequestering) several hydrophobic ligands such as progesterone, retinols, polychlorinated biphenyls, phospholipids and prostaglandins [[cite:PUB00081696], [cite:PUB00081699]]. In addition, uteroglobin has anti-chemotactic, anti-allergic, anti-tumourigenic and embryo growth-stimulatory properties. Uteroglobin may have a homeostatic role against oxidative damage, inflammation, autoimmunity and cancer [[cite:PUB00042584], [cite:PUB00042585], [cite:PUB00042586], [cite:PUB00004962]]. However, the true biological function of uteroglobin is poorly understood.  Uteroglobin consists of a disulphide-linked homodimer with a large hydrophobic pocket located between the two dimers [[cite:PUB00031900]].  Each monomer being composed of four helices that do not form a canonical four helix-bundle motif but rather a boomerang-shaped structure in which helices H1, H3, and H4 are able to bind a homodimeric partner [[cite:PUB00081689]]. The hydrophobic pocket binds steroids, particularly progesterone, with high specificity.  It is a member of the secretoglobin superfamily.</p>"
3;IPR016126;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Secretoglobin;"<p>Secretoglobins are relatively small, secreted, disulphide-bridged dimeric proteins with encoding genes sharing substantial sequence similarity [[cite:PUB00081694], [cite:PUB00081700]].  Members of this family include:</p>

<ul>
<li>Uteroglobin, a mammalian, steroid-inducible, secreted anti-inflammatory/immunomodulatory protein [[cite:PUB00042584]].</li>
<li>Mammaglobin, expressed in ovarian cancer cells [[cite:PUB00042588]].</li>
<li>Lipophilin B, which exists as a complex with mammary-specific mammaglobin A [[cite:PUB00042590]].</li>
<li>Clara cell 17kDa protein, which inhibits phospholipase A2 and papain, and also binds to progesterone [[cite:PUB00023900], [cite:PUB00081697]].</li>
<li>Allergen Fel d 1 (Felis silvestris catus (Cat) allergen 1) chains 1 and 2, a tetrameric glycoprotein formed by two heterodimers that elicit IgE responses in people with allergy to cats [[cite:PUB00042589], [cite:PUB00035399]].</li>
</ul>

<p>Secretoglobin proteins have a four-helical structure, and in the case of uteroglobin, form homodimers, whereas allergen Fel d 1 forms a tetramer of two heterodimers (chains 1 and 2).  The conservation of this primary and quaternary structure indicates that the genome of the eutherian common ancestor of cats, rodents, and primates contained a similar gene pair.</p>; <p>Uteroglobin (blastokinin or Clara cell protein CC10) is a mammalian steroid-inducible secreted protein originally isolated from the uterus of rabbits during early pregnancy [[cite:PUB00081692]]. The mucosal epithelia of several organs that communicate with the external environment express uteroglobin. Its tissue-specific expression is regulated by steroid hormones, and is augmented in the uterus by non-steroidal prolactin. Uteroglobin may be a multi-functional protein with anti-inflammatory/immunomodulatory properties, acting to inhibit phospholipase A2 activity [[cite:PUB00081693], [cite:PUB00081698]], and binding to (and possibly sequestering) several hydrophobic ligands such as progesterone, retinols, polychlorinated biphenyls, phospholipids and prostaglandins [[cite:PUB00081696], [cite:PUB00081699]]. In addition, uteroglobin has anti-chemotactic, anti-allergic, anti-tumourigenic and embryo growth-stimulatory properties. Uteroglobin may have a homeostatic role against oxidative damage, inflammation, autoimmunity and cancer [[cite:PUB00042584], [cite:PUB00042585], [cite:PUB00042586], [cite:PUB00004962]]. However, the true biological function of uteroglobin is poorly understood.  Uteroglobin consists of a disulphide-linked homodimer with a large hydrophobic pocket located between the two dimers [[cite:PUB00031900]].  Each monomer being composed of four helices that do not form a canonical four helix-bundle motif but rather a boomerang-shaped structure in which helices H1, H3, and H4 are able to bind a homodimeric partner [[cite:PUB00081689]]. The hydrophobic pocket binds steroids, particularly progesterone, with high specificity.  It is a member of the secretoglobin superfamily.</p>"
3;IPR022353;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Insulin, conserved site;"<p>This entry describes the insulin and insulin related family signature pattern The pattern is represented by the following sequence: C-C-{P}-{P}-x-C-[STDNEKPI]-x(3)-[LIVMFS]-x(3)-C.</p>; <p>Insulin is found in many animals, and is involved in the regulation of normal glucose homeostasis. It also has other specific physiological effects, such as increasing the permeability of cells to monosaccharides, amino acids and fatty acids, and accelerating glycolysis and glycogen synthesis in the liver [[cite:PUB00003972]]. Insulin exerts its effects by interaction with a cell-surface receptor, which may also result in the promotion of cell growth [[cite:PUB00003972]].</p>; <p>The insulin/IGF/relaxin superfamily is an ancient family of functionally diverse proteins [[cite:PUB00003973]]. The 3D structures of a number of family members have been determined [[cite:PUB00023078], [cite:PUB00053642], [cite:PUB00037375]]. The fold comprises two polypeptide chains (A and B) linked by two disulphide bonds: all share a conserved arrangement of four cysteines in their A chain, the first of which is linked by a disulfide bond to the third, while the second and fourth are linked by interchain disulfide bonds to cysteines in the B chain.</p>

<p>This family includes:</p>

<ul><li>Insulin and insulin-like proteins [[cite:PUB00003972], [cite:PUB00003970]]</li>
  <li>Relaxin [[cite:PUB00053639], [cite:PUB00053640]] and prorelaxin</li>
  <li>Insect prothoracicotropic hormone (bombyxin) [[cite:PUB00053641]]</li>
  <li>Insulin-like growth factors (IGF1 and IGF2) [[cite:PUB00023078], [cite:PUB00053642]]</li>
  <li>Mammalian Leydig cell-specific insulin-like peptide (gene INSL3)</li>
  <li>Invertebrates insulin-related peptides (IRPs) [[cite:PUB00096674]]</li></ul>"
3;IPR016179;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Insulin-like;"<p>This entry represents a disulphide-rich α-helical domain found in insulin [[cite:PUB00027447]], as well as in related proteins, such as insulin-like growth factor [[cite:PUB00032303]], relaxin [[cite:PUB00042627]] and bombyxin [[cite:PUB00036456]].</p>; <p>Insulin is found in many animals, and is involved in the regulation of normal glucose homeostasis. It also has other specific physiological effects, such as increasing the permeability of cells to monosaccharides, amino acids and fatty acids, and accelerating glycolysis and glycogen synthesis in the liver [[cite:PUB00003972]]. Insulin exerts its effects by interaction with a cell-surface receptor, which may also result in the promotion of cell growth [[cite:PUB00003972]].</p>; <p>The insulin/IGF/relaxin superfamily is an ancient family of functionally diverse proteins [[cite:PUB00003973]]. The 3D structures of a number of family members have been determined [[cite:PUB00023078], [cite:PUB00053642], [cite:PUB00037375]]. The fold comprises two polypeptide chains (A and B) linked by two disulphide bonds: all share a conserved arrangement of four cysteines in their A chain, the first of which is linked by a disulfide bond to the third, while the second and fourth are linked by interchain disulfide bonds to cysteines in the B chain.</p>

<p>This family includes:</p>

<ul><li>Insulin and insulin-like proteins [[cite:PUB00003972], [cite:PUB00003970]]</li>
  <li>Relaxin [[cite:PUB00053639], [cite:PUB00053640]] and prorelaxin</li>
  <li>Insect prothoracicotropic hormone (bombyxin) [[cite:PUB00053641]]</li>
  <li>Insulin-like growth factors (IGF1 and IGF2) [[cite:PUB00023078], [cite:PUB00053642]]</li>
  <li>Mammalian Leydig cell-specific insulin-like peptide (gene INSL3)</li>
  <li>Invertebrates insulin-related peptides (IRPs) [[cite:PUB00096674]]</li></ul>"
3;IPR036438;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Insulin-like superfamily;"<p>This entry represents a disulphide-rich α-helical domain found in insulin [[cite:PUB00027447]], as well as in related proteins, such as insulin-like growth factor [[cite:PUB00032303]], relaxin [[cite:PUB00042627]] and bombyxin [[cite:PUB00036456]].</p>; <p>Insulin is found in many animals, and is involved in the regulation of normal glucose homeostasis. It also has other specific physiological effects, such as increasing the permeability of cells to monosaccharides, amino acids and fatty acids, and accelerating glycolysis and glycogen synthesis in the liver [[cite:PUB00003972]]. Insulin exerts its effects by interaction with a cell-surface receptor, which may also result in the promotion of cell growth [[cite:PUB00003972]].</p>; <p>The insulin/IGF/relaxin superfamily is an ancient family of functionally diverse proteins [[cite:PUB00003973]]. The 3D structures of a number of family members have been determined [[cite:PUB00023078], [cite:PUB00053642], [cite:PUB00037375]]. The fold comprises two polypeptide chains (A and B) linked by two disulphide bonds: all share a conserved arrangement of four cysteines in their A chain, the first of which is linked by a disulfide bond to the third, while the second and fourth are linked by interchain disulfide bonds to cysteines in the B chain.</p>

<p>This family includes:</p>

<ul><li>Insulin and insulin-like proteins [[cite:PUB00003972], [cite:PUB00003970]]</li>
  <li>Relaxin [[cite:PUB00053639], [cite:PUB00053640]] and prorelaxin</li>
  <li>Insect prothoracicotropic hormone (bombyxin) [[cite:PUB00053641]]</li>
  <li>Insulin-like growth factors (IGF1 and IGF2) [[cite:PUB00023078], [cite:PUB00053642]]</li>
  <li>Mammalian Leydig cell-specific insulin-like peptide (gene INSL3)</li>
  <li>Invertebrates insulin-related peptides (IRPs) [[cite:PUB00096674]]</li></ul>"
