Count;InterProID;pubmeds;Name;ShortDescription
3;Arabidopsis thaliana;"IPR000490
IPR002293
IPR017853
IPR029485
IPR039606
IPR044965";;
3;IPR000719;"imex:IM-11903
imex:IM-16527
mint:MINT-8109998
pubmed:17474147
pubmed:25294943";Protein kinase domain;"<p>This entry represents the protein kinase domain containing the catalytic function of protein kinases [[cite:PUB00003569]]. This domain is found in serine/threonine-protein kinases, tyrosine-protein kinases and dual specificity protein kinases.</p>; <p>Eukaryotic protein kinases [[cite:PUB00003569], [cite:PUB00005115], [cite:PUB00015293], [cite:PUB00001530], [cite:PUB00003568]] are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common with both serine/threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. In the N-terminal extremity of the catalytic domain there is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. In the central part of the catalytic domain there is a conserved aspartic acid residue which is important for the catalytic activity of the enzyme [[cite:PUB00005145]].</p>; <p>Protein phosphorylation, which plays a key role in most cellular activities, is a reversible process mediated by protein kinases and phosphoprotein phosphatases. Protein kinases catalyse the transfer of the gamma phosphate from nucleotide triphosphates (often ATP) to one or more amino acid residues in a protein substrate side chain, resulting in a conformational change affecting protein function. Phosphoprotein phosphatases catalyse the reverse process. 
Protein kinases fall into three broad classes, characterised with respect to substrate specificity [[cite:PUB00005115]]:</p>

<ul>
<li>Serine/threonine-protein kinases</li>
<li>Tyrosine-protein kinases</li>
<li>Dual specificity protein kinases (e.g. MEK -phosphorylates both Thr and Tyr on target proteins)</li>
</ul>

<p>Protein kinase function is evolutionarily conserved from Escherichia coli to human [[cite:PUB00020114]]. Protein kinases play a role in a multitude of cellular processes, including division, proliferation, apoptosis, and differentiation [[cite:PUB00015362]]. Phosphorylation usually results in a functional change of the target protein by changing enzyme activity, cellular location, or association with other proteins. The catalytic subunits of protein kinases are highly conserved, and several structures have been solved [[cite:PUB00034898]], leading to large screens to develop kinase-specific inhibitors for the treatments of a number of diseases [[cite:PUB00034899]].</p>"
3;IPR011009;"imex:IM-11903
imex:IM-16527
mint:MINT-8109998
pubmed:17474147
pubmed:25294943";Protein kinase-like domain superfamily;"<p>This entry represents the protein kinase domain superfamily containing the catalytic function of protein kinases. This domain is found in serine/threonine-protein kinases, tyrosine-protein kinases and dual-specificity protein kinases. Protein kinases ([interpro:IPR000719]) modify other proteins by chemically adding phosphate groups to them. This process is fundamental to most signalling and regulatory processes in the eukaryotic cell [[cite:PUB00014025]].</p>; <p>Eukaryotic protein kinases [[cite:PUB00003569], [cite:PUB00005115], [cite:PUB00015293], [cite:PUB00001530], [cite:PUB00003568]] are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common with both serine/threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. In the N-terminal extremity of the catalytic domain there is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. In the central part of the catalytic domain there is a conserved aspartic acid residue which is important for the catalytic activity of the enzyme [[cite:PUB00005145]].</p>; <p>Protein phosphorylation, which plays a key role in most cellular activities, is a reversible process mediated by protein kinases and phosphoprotein phosphatases. Protein kinases catalyse the transfer of the gamma phosphate from nucleotide triphosphates (often ATP) to one or more amino acid residues in a protein substrate side chain, resulting in a conformational change affecting protein function. Phosphoprotein phosphatases catalyse the reverse process. 
Protein kinases fall into three broad classes, characterised with respect to substrate specificity [[cite:PUB00005115]]:</p>

<ul>
<li>Serine/threonine-protein kinases</li>
<li>Tyrosine-protein kinases</li>
<li>Dual specificity protein kinases (e.g. MEK -phosphorylates both Thr and Tyr on target proteins)</li>
</ul>

<p>Protein kinase function is evolutionarily conserved from Escherichia coli to human [[cite:PUB00020114]]. Protein kinases play a role in a multitude of cellular processes, including division, proliferation, apoptosis, and differentiation [[cite:PUB00015362]]. Phosphorylation usually results in a functional change of the target protein by changing enzyme activity, cellular location, or association with other proteins. The catalytic subunits of protein kinases are highly conserved, and several structures have been solved [[cite:PUB00034898]], leading to large screens to develop kinase-specific inhibitors for the treatments of a number of diseases [[cite:PUB00034899]].</p>"
3;IPR013087;"imex:IM-16527
imex:IM-20293
pubmed:17093407
pubmed:25294943";Zinc finger C2H2-type;"<p>This entry represents the classical C2H2 zinc finger domain.</p>; <p>C2H2-type (classical) zinc fingers (Znf) were the first class to be characterised. They contain a short β-hairpin and an α-helix (β/β/α structure), where a single zinc atom is held in place by Cys(2)His(2) (C2H2) residues in a tetrahedral array. C2H2 Znf's can be divided into three groups based on the number and pattern of fingers: triple-C2H2 (binds single ligand), multiple-adjacent-C2H2 (binds multiple ligands), and separated paired-C2H2 [[cite:PUB00035808]]. C2H2 Znf's are the most common DNA-binding motifs found in eukaryotic transcription factors, and have also been identified in prokaryotes [[cite:PUB00035809]].  Transcription factors usually contain several Znf's (each with a conserved β/β/α structure) capable of making multiple contacts along the DNA, where the C2H2 Znf motifs recognise DNA sequences by binding to the major groove of DNA via a short α-helix in the Znf, the Znf spanning 3-4 bases of the DNA [[cite:PUB00035811]]. C2H2 zinc fingers can also bind to RNA and protein targets [[cite:PUB00043274]].</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
3;IPR011992;pubmed:17360592;EF-hand domain pair;"<p>This domain superfamily consists of a duplication of two EF-hand units, where each unit is composed of two helices connected by a twelve-residue calcium-binding loop. The calcium ion in the EF-hand loop is coordinated in a pentagonal bipyramidal configuration. Many calcium-binding proteins contain an EF-hand-type calcium-binding domain [[cite:PUB00014021], [cite:PUB00014022]]. These include calbindin D9K; S100 proteins such as calcyclin, polcalcin phl p 7 (a calcium-binding pollen allergen), osteonectin, parvalbumin, and calmodulin [[cite:PUB00014032]] family of proteins (troponin C, caltractin, cdc4p, myosin essential chain, calcineurin, recoverin, and neurocalcin); the plasmodial-specific CaII-binding protein Cbp40; penta-EF-Hand proteins [[cite:PUB00014023]] (sorcin, grancalcin, and calpain); as well as multidomain proteins such as phosphoinositide-specific phospholipase C, dystrophin, Cb1, and alpha-actinin. The fold consists of four helices and an open array of two hairpins.</p>"
3;IPR018247;pubmed:17360592;EF-Hand 1, calcium-binding site;"<p>This entry represents the complete EF-hand loop as well as the first residue which follows the loop and which seem to always be hydrophobic. Interestingly, positions 1 (X), 3 (Y) and 12 (-Z) are the most conserved. The 6th residue in an EF-hand loop is, in most cases a Gly, but the number of exceptions to this 'rule' has gradually increased, therefore, this signature pattern includes all the different residues which have been shown to exist in this position in functional Ca-binding sites. The pattern is known, in some cases, to miss one of the EF-hand regions in some proteins with multiple EF-hand domains.</p>; <p>Many calcium-binding proteins belong to the same evolutionary family and share a type of calcium-binding domain known as the EF-hand. This type of domain consists of a twelve residue loop flanked on both sides by a twelve residue α-helical domain. In an EF-hand loop the calcium ion is coordinated in a pentagonal bipyramidal configuration. The six residues involved in the binding are in positions 1, 3, 5, 7, 9 and 12; these residues are denoted by X, Y, Z, -Y, -X and -Z. The invariant Glu or Asp at position 12 provides two oxygens for liganding Ca (bidentate ligand). Ca2 binding induces a conformational change in the EF-hand motif, leading to the activation or inactivation of target proteins. EF-hands tend to occur in pairs or higher copy numbers [[cite:PUB00023349], [cite:PUB00081528], [cite:PUB00004973], [cite:PUB00081532], [cite:PUB00081536]].</p>"
3;IPR002048;pubmed:17360592;EF-hand domain;"<p>Many calcium-binding proteins belong to the same evolutionary family and share a type of calcium-binding domain known as the EF-hand. This type of domain consists of a twelve residue loop flanked on both sides by a twelve residue α-helical domain. In an EF-hand loop the calcium ion is coordinated in a pentagonal bipyramidal configuration. The six residues involved in the binding are in positions 1, 3, 5, 7, 9 and 12; these residues are denoted by X, Y, Z, -Y, -X and -Z. The invariant Glu or Asp at position 12 provides two oxygens for liganding Ca (bidentate ligand). Ca2 binding induces a conformational change in the EF-hand motif, leading to the activation or inactivation of target proteins. EF-hands tend to occur in pairs or higher copy numbers [[cite:PUB00023349], [cite:PUB00081528], [cite:PUB00004973], [cite:PUB00081532], [cite:PUB00081536]].</p>"
3;IPR050230;pubmed:17360592;Calmodulin/Myosin light chain/Troponin C-like;<p>The protein family is involved in calcium-mediated regulation of muscle contraction and cellular processes. Members of the family serve as regulatory proteins in striated muscle contraction, with troponin components (Tn-I, Tn-T, Tn-C) that respond to calcium binding by modulating actomyosin ATPase activity [[cite:PUB00155094]]. Other members, such as calmodulins and calglandulins, mediate the control of various enzymes, ion channels, and proteins through calcium signalling [[cite:PUB00136825], [cite:PUB00155092], [cite:PUB00155093], [cite:PUB00155095]]. Some light chains of myosin are essential for ATPase activity, while others are regulatory, influencing myosin's interaction with actin [[cite:PUB00155096]]. Additionally, the family includes proteins potentially involved in secretion of toxins from venom glands and in cellular control mechanisms [[cite:PUB00136825]]. The family showcases a diversity of calcium-binding proteins with roles in muscle function, enzyme regulation, and cellular responses to calcium.</p>
3;IPR009057;"imex:IM-16527
imex:IM-20293
imex:IM-25472
pubmed:17093407
pubmed:25294943
pubmed:32296183";Homeodomain-like superfamily;"<p>Homeodomain (HD)-containing proteins are transcription factors that share a related DNA binding domain [[cite:PUB00013192]]. HD was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well conserved in organisms from all domains in life. The domain binds DNA through a helix-turn-helix (HTH) structure. The HTH motif is characterised by two α-helices, which make intimate contacts with the DNA and are joined by a short turn. The second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. The first helix helps to stabilise the structure. Many proteins contain homeodomains, including Drosophila Engrailed, yeast mating type proteins, hepatocyte nuclear factor 1a and HOX proteins.</p>

<p>The homeodomain motif is very similar in sequence and structure to domains in a wide range of DNA-binding proteins, including recombinases, Myb proteins, GARP response regulators, human telomeric proteins (hTRF1), paired domain proteins (PAX), yeast RAP1, centromere-binding proteins CENP-B and ABP-1, transcriptional regulators (TyrR), AraC-type transcriptional activators, and tetracycline repressor-like proteins (TetR, QacR, YcdC) [[cite:PUB00013193], [cite:PUB00013194], [cite:PUB00003347]].</p>"
3;IPR004776;"doi:10.1126/science.1251358
imex:IM-26362
pubmed:24833385";Membrane transport PIN-like;<p>This entry represents a family of membrane transport proteins found in eukaryotes, bacteria and archaea. Most characterised members of this family are the PIN components of auxin efflux systems from plants [[cite:PUB00151519]]. These carriers are saturable, auxin-specific, and localized to the basal ends of auxin transport-competent cells [[cite:PUB00033872], [cite:PUB00033873]]. Plants typically possess several of these proteins, each displaying a unique tissue-specific expression pattern. They are expressed in almost all plant tissues including vascular tissues and roots, and influence many processes including the establishment of embryonic polarity, plant growth, apical hook formation in seedlings and the photo- and gravitropic responses. These plant proteins are typically 600-700 amino acyl residues long and exhibit 8-12 transmembrane segments. This entry also covers the transmembrane region of GPR1155 from human, a cholesterol-binding protein that acts as a regulator of mTORC1 signaling pathway [[cite:PUB00151524]].</p>
3;IPR014024;"doi:10.1126/science.1251358
imex:IM-26362
pubmed:24833385";Auxin efflux carrier, plant type;<p>This entry is mostly composed of known or predicted PIN proteins from plants, though some homologous prokaryotic proteins are also included. The PIN proteins are components of auxin efflux systems from plants. These carriers are saturable, auxin-specific, and localized to the basal ends of auxin transport-competent cells [[cite:PUB00033872], [cite:PUB00033873]]. Plants typically posses several of these proteins, each displaying a unique tissue-specific expression pattern. They are expressed in almost all plant tissues including vascular tissues and roots, and influence many processes including the establishment of embryonic polarity, plant growth, apical hook formation in seedlings and the photo- and gravitrophic responses. These plant proteins are typically 600-700 amino acyl residues long and exhibit 8-12 transmembrane segments.</p>
3;IPR051107;"doi:10.1126/science.1251358
imex:IM-26362
pubmed:24833385";Auxin Efflux Carrier;<p>The Auxin Efflux Carrier family is involved in the transport and homeostasis of the plant hormone auxin, essential for plant growth and development. Members of this family act as components of the auxin efflux carrier system, mediating the formation of auxin gradients crucial for organogenesis, vein patterning, and root development. Some members are specifically involved in the intracellular auxin transport pathway, regulating auxin efflux from the endoplasmic reticulum into the cytoplasm, and are expressed in mutually exclusive domains of leaf vascular cells. They play roles in processes such as nectar production, unfolded protein response activation, gravitropic responses, and the establishment of the apical-basal axis in embryogenesis. The coordinated polar localization and recycling of these proteins are regulated by vesicle trafficking and phosphorylation, indicating a complex control of auxin transport dynamics.</p>
2;IPR027417;"doi:10.1126/science.1251358
imex:IM-26362
imex:IM-29553
pubmed:24833385
pubmed:36581701";P-loop containing nucleoside triphosphate hydrolase;"<p>The P-loop NTPase fold is the most prevalent domain of the several distinct nucleotide-binding protein folds.</p>

<p>The most common reaction catalysed by enzymes of the P-loop NTPase fold is the hydrolysis of the beta-gamma phosphate bond of a bound nucleoside triphosphate (NTP). The energy from NTP hydrolysis is typically utilised to induce conformational changes in other molecules, which constitutes the basis of the biological functions of most P-loop NTPases. P-loop NTPases show substantial substrate preference for either ATP or GTP [[cite:PUB00064266]].</p>"
2;IPR029071;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
imex:IM-29553
pubmed:33961781
pubmed:36581701";Ubiquitin-like domain superfamily;<p>Ubiquitin (Ub) and Ub-like proteins are typified by a β-grasp fold. Ub-like proteins (Ubl) such as Nedd8 [[cite:PUB00069793]] and SUMO [[cite:PUB00053766]] are also covalently linked to target polypeptides, just as Ub itself. This fold is also found in Ub-related domains, such as the UBX domain [[cite:PUB00018088]] and Ras-binding domain (RBD) [[cite:PUB00018368]].</p>
2;IPR003038;"doi:10.1126/science.1251358
imex:IM-26362
pubmed:24833385";DAD/Ost2;<p>Members of this family are thought to be integral membrane proteins. Some members of this family have been shown to cause apoptosis if mutated [[cite:PUB00006291]], these proteins are known as DAD for defender against death. The family also includes the epsilon subunit of the oligosaccharyltransferase that is involved in N-linked glycosylation (also known as Ost2) [[cite:PUB00006334]].</p>
